income_band,category_l1,drcr_ind,cnt_cust,avg_prop,min_prop,max_prop,var_prop,median
20,SALARY,C,1469,0.5403212732,2.98836584988749E-006,1,0.1123884182,0.5722898245
20,SWEEP,C,42,0.0444176597,4.78364427181077E-006,0.2318318337,0.0037453134,0.0195454583
21,CLOSING,C,20,0.0252731406,2.78343321724606E-007,0.302306056,0.0042014431,0.0044544144
22,BOUNCE,C,33,0.0123230874,7.16736394679174E-005,0.0705661178,0.000187949,0.0084793912
22,FOREX,C,60,0.0434805052,1.30441719647934E-007,0.3813537359,0.0044596898,0.0164709985
22,REMITTANCE,C,38,0.1228415683,0.0010524285,0.6455517411,0.0233400223,0.0693258047
22,SA INTEREST,C,1268,0.0025134645,2.73119148914702E-005,0.0847069994,0.000024206,0.0011646266
22,UNKNOWN,C,1213,0.3744700916,3.89259867006331E-007,1,0.0997971731,0.2869598567
23,CASH DEPOSIT,C,282,0.0239351014,1.35167392727453E-005,0.2819252014,0.0012932743,0.0120517574
23,INSURANCE REDEMPTION,C,102,0.0252353421,9.40279460337479E-006,0.3180395663,0.0019370901,0.0086510004
23,LOAN INCOME,C,102,0.0694948447,3.74894989363383E-005,0.3313621283,0.0050026139,0.0390093997
23,OTHER INCOME,C,633,0.2520130924,3.46645293802794E-007,0.9997057915,0.0838710194,0.1053612009
23,PREMAT,C,117,0.1154659488,0.0013658435,0.5076779723,0.0111275103,0.0925496593
23,PREMAT INTEREST,C,83,0.0011766803,5.55675023861113E-006,0.0053960243,1.89623570583679E-006,0.0005287976
23,REDEMPTION,C,341,0.1383975458,5.308420440997E-006,0.8424783349,0.0289517945,0.0599161312
23,TAX,C,34,0.0066844927,8.68057904881425E-005,0.0406668186,8.56771448040157E-005,0.003852261
24,LOAN,C,7,0.1618159513,0.0138415815,0.3110696673,0.0127783529,0.1533464789
24,REVERSAL,C,514,0.0138393182,3.08624805711588E-008,0.6238099337,0.0024780403,0.0014550654
24,SALARY,C,565,0.5005043345,7.21879041520879E-005,1,0.1194803719,0.488191247
24,SWEEP,C,15,0.0341074224,0.0001289118,0.175985992,0.001894184,0.0187222455
25,CLOSING,C,8,0.0273573183,0.000019927,0.0556950904,0.0006833644,0.0273562837
26,BOUNCE,C,18,0.0104082192,0.0031946534,0.0289066583,4.75071574620332E-005,0.0075596515
26,FOREX,C,24,0.0509770936,3.2132624028236E-007,0.2535536587,0.0068692663,0.0097393803
26,REMITTANCE,C,19,0.085675521,5.67931310797576E-005,0.2448235601,0.0044979402,0.0746644437
26,SA INTEREST,C,548,0.002418187,1.04501805253676E-005,0.1157879308,3.87364761409013E-005,0.0010819475
26,UNKNOWN,C,520,0.37253233,0.0002190471,1,0.1040123121,0.2723343372
27,CASH DEPOSIT,C,111,0.0371266252,0.0006933945,0.3315847516,0.002798513,0.015098989
27,INSURANCE REDEMPTION,C,41,0.0163644784,1.6606051076451E-006,0.1322676837,0.000897517,0.0052801375
27,LOAN INCOME,C,46,0.0742302107,3.23117346852086E-005,0.4117570817,0.0076109717,0.0485657156
27,OTHER INCOME,C,244,0.2847067564,2.22888070311456E-006,1,0.0918711088,0.1556568295
27,PREMAT,C,52,0.1149692538,0.0005724154,0.6684538722,0.0174334725,0.0733193085
27,PREMAT INTEREST,C,39,0.0011708419,1.02987169157132E-005,0.0084037213,2.85865519636341E-006,0.0004852375
27,REDEMPTION,C,152,0.1395385431,0.000035997,0.6638964415,0.0237809128,0.0786743164
27,TAX,C,14,0.0154293707,8.24205781100318E-005,0.1637718379,0.0016994212,0.0037712078
28,LOAN,C,4,0.1181429436,0.0141707761,0.2725224495,0.0096188511,0.0929392725
28,REVERSAL,C,224,0.0138052484,3.81786918524085E-007,0.8917657137,0.0044865753,0.001190234
28,SALARY,C,255,0.5623227282,0.0002262081,1,0.125252654,0.65291363
28,SWEEP,C,13,0.0592345276,2.96219313895563E-005,0.2381489128,0.0046074503,0.0421803817
29,CLOSING,C,5,0.0206854707,5.90177041885909E-005,0.071594134,0.0006766855,0.0110769579
30,BOUNCE,C,8,0.0059742939,0.0015582121,0.01623578,2.11685128238804E-005,0.0044612065
30,FOREX,C,10,0.0526448333,5.49923515791306E-006,0.1605522484,0.0035040403,0.0212434083
30,REMITTANCE,C,6,0.0821028043,0.0043560201,0.1215931922,0.0013938072,0.0934410095
30,SA INTEREST,C,238,0.0022657827,3.39666912623215E-005,0.0511943884,0.000017808,0.0010973291
30,UNKNOWN,C,230,0.3464393389,0.0001707446,0.9994837642,0.0965958381,0.2582660913
31,CASH DEPOSIT,C,69,0.0283536057,3.95061033486854E-005,0.4549381733,0.0038791131,0.0103811007
31,INSURANCE REDEMPTION,C,21,0.0546958909,9.49201858020388E-005,0.3339516222,0.0078125905,0.0190958194
31,LOAN INCOME,C,21,0.0911299211,0.0022062582,0.3882862628,0.0095161008,0.0438807495
31,OTHER INCOME,C,134,0.2568878942,0.000030712,0.9962732792,0.0854042976,0.1005520225
31,PREMAT,C,37,0.0734083963,0.0010166005,0.3284918964,0.0075746779,0.0369968191
31,PREMAT INTEREST,C,29,0.0006235357,4.91691389470361E-006,0.0032828306,6.986582302803E-007,0.0002087234
31,REDEMPTION,C,79,0.1656016638,0.000094561,0.7314290404,0.0351134698,0.0933945403
31,TAX,C,7,0.0025990309,1.55311772687128E-005,0.0127634089,1.78712775955107E-005,0.0008474272
32,LOAN,C,1,0.0212814435,0.0212814435,0.0212814435,0,0.0212814435
32,REVERSAL,C,114,0.011959338,2.13385737879435E-006,0.5699797869,0.0033260284,0.0008550601
32,SALARY,C,123,0.5712234223,0.000094986,1,0.1273378174,0.6196492314
32,SWEEP,C,3,0.1873810214,0.013376697,0.4810448289,0.0436114429,0.0677215382
33,CLOSING,C,3,0.0109068307,0.0012247976,0.0239230487,9.14268289701918E-005,0.0075726458
34,BOUNCE,C,1,0.0077814073,0.0077814073,0.0077814073,0,0.0077814073
34,FOREX,C,3,0.0160384338,0.0010255122,0.0454797968,0.0004334539,0.0016099922
34,REMITTANCE,C,2,0.0842473991,0.0735415667,0.0949532315,0.0001146148,0.0842473954
34,SA INTEREST,C,98,0.001958,6.17973419139162E-005,0.0185316522,9.5794390999922E-006,0.0008620973
34,UNKNOWN,C,94,0.4406551462,0.0004265072,0.9994335771,0.1289683462,0.4268890023
35,CASH DEPOSIT,C,35,0.0246214695,0.0005948261,0.1408106387,0.0009019523,0.0125427097
35,INSURANCE REDEMPTION,C,4,0.0118480663,0.0028949019,0.0265734419,8.15236853456286E-005,0.0089619607
35,LOAN INCOME,C,17,0.0538844983,0.0002177411,0.332567215,0.0069599808,0.0234172419
35,OTHER INCOME,C,69,0.3117186206,0.0007119158,0.9822345376,0.0952856108,0.222596243
35,PREMAT,C,12,0.0788194514,0.00652294,0.2356081903,0.0044201534,0.0680312216
35,PREMAT INTEREST,C,11,0.0004136594,5.80541654926492E-006,0.0014589278,2.0142631532814E-007,0.0002309108
35,REDEMPTION,C,44,0.1818931388,0.0002988123,0.9223311543,0.0533842364,0.0691183507
35,TAX,C,5,0.0046901145,0.000612971,0.0097534554,1.1882149933679E-005,0.0054918928
36,LOAN,C,1,0.0061629214,0.0061629214,0.0061629214,0,0.0061629214
36,REVERSAL,C,52,0.0085628081,5.21287084609412E-008,0.1752829999,0.0006463311,0.0012249665
36,SALARY,C,59,0.586545049,0.0005458976,1,0.1353378848,0.7327905893
36,SWEEP,C,6,0.0457322111,0.0003040312,0.1510943025,0.0027418406,0.0311880503
37,CLOSING,C,1,0.0400307141,0.0400307141,0.0400307141,0,0.0400307141
38,BOUNCE,C,1,0.0008917282,0.0008917282,0.0008917282,0,0.0008917282
38,FOREX,C,1,0.0032370612,0.0032370612,0.0032370612,0,0.0032370612
38,REMITTANCE,C,2,0.1532386243,0.1416612417,0.164816007,0.0001340358,0.1532386243
38,SA INTEREST,C,72,0.0024490636,5.25173272762913E-005,0.0265777372,1.48246271948185E-005,0.0009094284
38,UNKNOWN,C,70,0.2714348022,0.0001330998,0.9994115233,0.0969612559,0.1534987688
39,CASH DEPOSIT,C,13,0.0135049987,0.0002614031,0.0573649183,0.000320746,0.0040754755
39,INSURANCE REDEMPTION,C,8,0.0656669529,0.0002324428,0.2408263534,0.0065525972,0.023515163
39,LOAN INCOME,C,4,0.1036559733,0.0037177852,0.2815015912,0.0124277037,0.0647022575
39,OTHER INCOME,C,42,0.3102903236,0.000021532,0.9841883183,0.0966293569,0.1988649964
39,PREMAT,C,9,0.0418563232,0.0007314079,0.1084769592,0.0008583299,0.0409977734
39,PREMAT INTEREST,C,8,0.0003732314,5.86268179176841E-005,0.0012752323,1.433955175287E-007,0.0002559276
39,REDEMPTION,C,19,0.2030858113,0.0045733992,0.7334939837,0.0421479155,0.0768502131
39,TAX,C,1,0.0005155512,0.0005155512,0.0005155512,0,0.0005155512
40,LOAN,C,2,0.1464408524,0.1026896611,0.1901920438,0.0019141667,0.1464408487
40,REVERSAL,C,36,0.0052119558,0.000000756,0.0805947036,0.0002164369,0.0007306602
40,SALARY,C,42,0.5681793428,0.0002069633,1,0.1551645274,0.6485674381
40,SWEEP,C,1,0.0867466331,0.0867466331,0.0867466331,0,0.0867466331
42,FOREX,C,1,0.2083502412,0.2083502412,0.2083502412,0,0.2083502412
42,SA INTEREST,C,48,0.0025606399,0.00001839,0.023669919,2.07812842582001E-005,0.0008038937
42,UNKNOWN,C,43,0.3966801096,0.0040134187,1,0.1224371284,0.26793015
43,CASH DEPOSIT,C,7,0.0161310538,0.0031700118,0.0356330536,0.0001037608,0.0168662816
43,INSURANCE REDEMPTION,C,7,0.0114789608,8.22105139377527E-005,0.0289335679,0.0001186164,0.0051337504
43,KIDS,C,1,0.3518640697,0.3518640697,0.3518640697,0,0.3518640697
43,LOAN INCOME,C,3,0.0365039272,0.0227988027,0.0525727384,0.0001505414,0.0341402404
43,OTHER INCOME,C,19,0.2196113044,0.0001230708,0.9985215664,0.1010155906,0.0379175954
43,PREMAT,C,3,0.0804082885,0.0127866073,0.1587695181,0.003609504,0.06966874
43,PREMAT INTEREST,C,2,0.0032235421,0.001939096,0.0045079882,1.64980178800713E-006,0.0032235421
43,REDEMPTION,C,10,0.1740392183,0.0151172178,0.4924760163,0.0295365947,0.0920366347
43,TAX,C,2,0.0011631423,0.0006144705,0.0017118141,0.000000301,0.0011631423
44,REVERSAL,C,26,0.0243139987,1.20587583296583E-006,0.4712637663,0.0081566475,0.0004866319
44,SALARY,C,25,0.5140788723,0.0121613424,0.989452064,0.1417147916,0.4868761897
44,SWEEP,C,2,0.0684537083,1.9121171135339E-005,0.1368882954,0.0046832927,0.0684537068
46,FOREX,C,2,0.0370727866,5.30770967088756E-006,0.0741402656,0.001373998,0.0370727852
46,REMITTANCE,C,2,0.0688076355,0.0619147494,0.0757005215,4.75118775853517E-005,0.0688076317
46,SA INTEREST,C,34,0.0015131104,1.45474007240409E-006,0.0102017587,3.87593618131351E-006,0.0009799843
46,UNKNOWN,C,32,0.4052458411,6.83547259541228E-005,1,0.1201058671,0.3195036054
47,CASH DEPOSIT,C,4,0.0297945086,0.0104032177,0.0533301271,0.0002552442,0.0277223438
47,LOAN INCOME,C,4,0.0374133678,0.0084860213,0.0862657651,0.0009535126,0.0274508428
47,OTHER INCOME,C,15,0.2157171105,0.000134473,0.9183288217,0.0813792437,0.0699165016
47,PREMAT,C,9,0.129126722,0.0031130619,0.2736924291,0.009073377,0.108031258
47,PREMAT INTEREST,C,8,0.0014533198,4.90826369059505E-006,0.0101347584,1.08021633075376E-005,0.0002217401
47,REDEMPTION,C,11,0.2267270101,0.002557111,0.5995141864,0.0461834407,0.1556736529
48,REVERSAL,C,15,0.0132805243,3.31921510223765E-005,0.154285863,0.0014652677,0.0003369087
48,SALARY,C,21,0.6109437974,0.0840992033,0.9999743104,0.1115537261,0.6133040786
48,SWEEP,C,1,0.0373472199,0.0373472199,0.0373472199,0,0.0373472199
50,REMITTANCE,C,2,0.0369951141,0.0008785152,0.0731117129,0.0013044087,0.0369951129
50,SA INTEREST,C,28,0.003057363,0.0001095837,0.0228494592,2.25469136345201E-005,0.0010538434
50,UNKNOWN,C,27,0.2737594283,0.000035096,0.9495583177,0.0743666492,0.2176687717
51,CASH DEPOSIT,C,3,0.011295886,0.0017058681,0.0287410244,0.0001526681,0.0034407654
51,INSURANCE REDEMPTION,C,2,0.2045755163,0.1630577147,0.2460933179,0.0017237278,0.2045755088
51,LOAN INCOME,C,1,0.0012273182,0.0012273182,0.0012273182,0,0.0012273182
51,OTHER INCOME,C,6,0.3449580899,0.0166010484,0.8927935958,0.1354249511,0.1706567556
51,PREMAT,C,3,0.1871757979,0.0443170592,0.3918477893,0.0220400405,0.1253625453
51,PREMAT INTEREST,C,3,0.0035997322,4.80330854770728E-005,0.0106930453,2.51575622875717E-005,5.81182939640712E-005
51,REDEMPTION,C,6,0.1165282332,0.0287944097,0.3468505144,0.0130630692,0.0580893904
52,REVERSAL,C,7,0.0274524981,1.93035375559703E-005,0.1265822202,0.0018493808,0.0066311178
52,SALARY,C,18,0.5724415864,0.0077758245,1,0.1110016591,0.5633439422
52,SWEEP,C,1,0.1817514002,0.1817514002,0.1817514002,0,0.1817514002
54,SA INTEREST,C,16,0.0021213339,2.74897465715185E-005,0.010206583,6.05588601915801E-006,0.0010781569
54,UNKNOWN,C,12,0.3215724613,0.0164938476,0.885633111,0.1066356406,0.1614150405
55,CASH DEPOSIT,C,5,0.0311278563,0.0010198932,0.0540589131,0.0003184688,0.0362798087
55,INSURANCE REDEMPTION,C,2,0.0090735729,0.003633657,0.0145134889,2.959268529421E-005,0.0090735732
55,LOAN INCOME,C,1,0.0251087341,0.0251087341,0.0251087341,0,0.0251087341
55,OTHER INCOME,C,9,0.1997833836,0.0003120016,0.9660913348,0.0951076665,0.0177101977
55,PREMAT,C,4,0.0862964243,0.0319259465,0.2311291397,0.0070389141,0.0410653055
55,PREMAT INTEREST,C,3,0.0008486954,5.18216183991171E-005,0.00226878,1.01334665498104E-006,0.0002254845
55,REDEMPTION,C,10,0.103765729,0.0052523902,0.353556782,0.0137720355,0.0493793041
55,TAX,C,1,0.0426584296,0.0426584296,0.0426584296,0,0.0426584296
56,REVERSAL,C,7,0.0104003259,1.28976544147008E-005,0.0522733107,0.0003077993,0.0036588896
56,SALARY,C,12,0.4681717871,0.0075254608,1,0.1641348778,0.4665899873
56,SWEEP,C,1,0.1105901003,0.1105901003,0.1105901003,0,0.1105901003
58,BOUNCE,C,1,0.0009343579,0.0009343579,0.0009343579,0,0.0009343579
58,FOREX,C,2,0.2338399819,0.0008381468,0.4668418169,0.0542898551,0.2338399887
58,REMITTANCE,C,1,0.0555097871,0.0555097871,0.0555097871,0,0.0555097871
58,SA INTEREST,C,20,0.0031007542,9.45758147281595E-005,0.0259470902,3.19218738074969E-005,0.0010900819
58,UNKNOWN,C,19,0.6390589683,0.0069135209,1,0.138690793,0.8135654926
59,CASH DEPOSIT,C,5,0.0472432979,0.000568965,0.182688728,0.0046532479,0.021165343
59,INSURANCE REDEMPTION,C,1,0.0024459579,0.0024459579,0.0024459579,0,0.0024459579
59,LOAN INCOME,C,1,0.0585814379,0.0585814379,0.0585814379,0,0.0585814379
59,OTHER INCOME,C,6,0.2696777956,0.0038294352,0.4981287122,0.0233351427,0.2755622268
59,PREMAT,C,2,0.2655430809,0.2342348248,0.296851337,0.0009802069,0.2655430734
59,PREMAT INTEREST,C,1,0.0044642086,0.0044642086,0.0044642086,0,0.0044642086
59,REDEMPTION,C,1,0.5702665448,0.5702665448,0.5702665448,0,0.5702665448
60,REVERSAL,C,8,0.0371597279,2.55742688750615E-005,0.199001357,0.0044477348,0.0030759815
60,SALARY,C,9,0.5445151531,0.0001131399,1,0.1579602281,0.6437062621
60,SWEEP,C,1,0.2214105725,0.2214105725,0.2214105725,0,0.2214105725
62,FOREX,C,1,0.0729682818,0.0729682818,0.0729682818,0,0.0729682818
62,SA INTEREST,C,6,0.0013888745,0.0001183784,0.0027500442,7.17407166016284E-007,0.001582681
62,UNKNOWN,C,6,0.3448135518,0.0734611824,0.8110422492,0.0910376473,0.1973771453
63,CASH DEPOSIT,C,2,0.0057019629,0.0001305091,0.0112734167,3.1041097478808E-005,0.0057019629
63,OTHER INCOME,C,2,0.3312814654,0.000735009,0.6618279219,0.1092609599,0.3312814534
63,PREMAT,C,1,0.0312707722,0.0312707722,0.0312707722,0,0.0312707722
63,REDEMPTION,C,2,0.1071379595,0.0526467487,0.1616291702,0.002969292,0.1071379632
63,TAX,C,1,0.0002128207,0.0002128207,0.0002128207,0,0.0002128207
64,REVERSAL,C,1,0.0191337895,0.0191337895,0.0191337895,0,0.0191337895
64,SALARY,C,2,1,1,1,0,1
66,SA INTEREST,C,3,0.001369926,7.51428888179362E-005,0.002570315,1.04210245276964E-006,0.00146432
66,UNKNOWN,C,2,0.6199931502,0.528696537,0.7112897635,0.0083350716,0.6199931502
67,OTHER INCOME,C,3,0.2256776206,0.0433529951,0.4213137925,0.0238976594,0.2123660743
67,REDEMPTION,C,1,0.6141245365,0.6141245365,0.6141245365,0,0.6141245365
68,REVERSAL,C,2,0.0038060775,0.0017284873,0.0058836676,4.31638083259434E-006,0.0038060774
68,SALARY,C,3,0.7392614484,0.4747636318,0.971306622,0.0416190772,0.7717140913
68,SWEEP,C,1,2.41299294430064E-005,2.41299294430064E-005,2.41299294430064E-005,0,2.41299294430064E-005
70,FOREX,C,1,0.0229957327,0.0229957327,0.0229957327,0,0.0229957327
70,SA INTEREST,C,4,0.0007521553,0.0002829743,0.0013655327,1.76794795206948E-007,0.0006800572
70,UNKNOWN,C,4,0.1294416938,0.0027202307,0.2581395209,0.0098620855,0.128453508
71,CASH DEPOSIT,C,1,0.0009714881,0.0009714881,0.0009714881,0,0.0009714881
71,OTHER INCOME,C,1,0.0253162663,0.0253162663,0.0253162663,0,0.0253162663
72,SALARY,C,3,0.6881999423,0.0746570975,0.9995787144,0.188231563,0.9903640151
74,SA INTEREST,C,1,0.0009805135,0.0009805135,0.0009805135,0,0.0009805135
74,UNKNOWN,C,1,0.1799299419,0.1799299419,0.1799299419,0,0.1799299419
75,CASH DEPOSIT,C,1,0.0053258101,0.0053258101,0.0053258101,0,0.0053258101
75,OTHER INCOME,C,1,0.9711403847,0.9711403847,0.9711403847,0,0.9711403847
75,REDEMPTION,C,1,0.024069218,0.024069218,0.024069218,0,0.024069218
76,REVERSAL,C,2,0.0182925047,1.14764725367422E-005,0.036573533,0.000334196,0.0182925053
76,SALARY,C,2,0.3623466119,0.0877315849,0.6369616389,0.0754134131,0.3623466194
78,SA INTEREST,C,1,0.0007291986,0.0007291986,0.0007291986,0,0.0007291986
78,UNKNOWN,C,1,0.294419378,0.294419378,0.294419378,0,0.294419378
79,CASH DEPOSIT,C,1,0.0120907882,0.0120907882,0.0120907882,0,0.0120907882
79,INSURANCE REDEMPTION,C,1,0.0196494814,0.0196494814,0.0196494814,0,0.0196494814
79,LOAN INCOME,C,1,0.1037191898,0.1037191898,0.1037191898,0,0.1037191898
79,OTHER INCOME,C,1,0.344866097,0.344866097,0.344866097,0,0.344866097
79,REDEMPTION,C,1,0.0883971006,0.0883971006,0.0883971006,0,0.0883971006
80,REVERSAL,C,2,0.0015266599,0.0005842382,0.0024690817,8.88158767911676E-007,0.0015266599
80,SWEEP,C,1,0.0126298508,0.0126298508,0.0126298508,0,0.0126298508
82,SA INTEREST,C,2,0.0006470479,8.09893026598729E-005,0.0012131064,3.20422304961575E-007,0.0006470479
82,UNKNOWN,C,1,0.9811481833,0.9811481833,0.9811481833,0,0.9811481833
83,CASH DEPOSIT,C,1,0.0057751648,0.0057751648,0.0057751648,0,0.0057751648
83,INSURANCE REDEMPTION,C,1,0.0019467535,0.0019467535,0.0019467535,0,0.0019467535
83,LOAN INCOME,C,1,0.0672336146,0.0672336146,0.0672336146,0,0.0672336146
83,OTHER INCOME,C,2,0.6293600202,0.5027433038,0.7559767365,0.0160317929,0.6293600202
83,REDEMPTION,C,1,0.1212273985,0.1212273985,0.1212273985,0,0.1212273985
84,REVERSAL,C,1,1.11265371742775E-005,1.11265371742775E-005,1.11265371742775E-005,0,1.11265371742775E-005
84,SALARY,C,1,1,1,1,0,1
87,CASH DEPOSIT,C,1,0.0007033323,0.0007033323,0.0007033323,0,0.0007033323
87,OTHER INCOME,C,1,0.0031920467,0.0031920467,0.0031920467,0,0.0031920467
90,SA INTEREST,C,1,0.0008744928,0.0008744928,0.0008744928,0,0.0008744928
90,UNKNOWN,C,2,0.0978149545,0.0034486495,0.1921812594,0.0089049995,0.0978149548
92,SALARY,C,1,0.3507373333,0.3507373333,0.3507373333,0,0.3507373333
94,SA INTEREST,C,2,0.0012719341,0.0006758364,0.0018680318,3.55332467467626E-007,0.0012719341
94,UNKNOWN,C,3,0.3372027636,0.0015058399,1,0.2196624053,0.0101024508
95,CASH DEPOSIT,C,2,0.021641491,0.0160946902,0.0271882918,0.000030767,0.021641491
95,INSURANCE REDEMPTION,C,1,0.0226459727,0.0226459727,0.0226459727,0,0.0226459727
95,OTHER INCOME,C,2,0.2591473011,0.0044539864,0.5138406157,0.0648686845,0.2591472864
96,SALARY,C,1,0.9024045467,0.9024045467,0.9024045467,0,0.9024045467
98,REMITTANCE,C,1,0.0483012907,0.0483012907,0.0483012907,0,0.0483012907
98,SA INTEREST,C,3,0.0005984124,4.03716148866806E-005,0.0010958591,1.87511462327236E-007,0.0006590065
98,UNKNOWN,C,3,0.3207703438,0.0302413385,0.881747663,0.1574149821,0.0503220297
99,CASH DEPOSIT,C,1,0.0096780714,0.0096780714,0.0096780714,0,0.0096780714
99,OTHER INCOME,C,1,0.0129784876,0.0129784876,0.0129784876,0,0.0129784876
100,REVERSAL,C,1,0.0027409371,0.0027409371,0.0027409371,0,0.0027409371
100,SALARY,C,1,0.9996717572,0.9996717572,0.9996717572,0,0.9996717572
102,SA INTEREST,C,1,0.0006523214,0.0006523214,0.0006523214,0,0.0006523214
102,UNKNOWN,C,1,0.0032227933,0.0032227933,0.0032227933,0,0.0032227933
104,REVERSAL,C,1,0.0008369825,0.0008369825,0.0008369825,0,0.0008369825
106,SA INTEREST,C,1,0.0011140796,0.0011140796,0.0011140796,0,0.0011140796
106,UNKNOWN,C,2,0.0130817704,0.0069205295,0.0192430113,3.79608889450357E-005,0.0130817704
110,SA INTEREST,C,1,0.0003140472,0.0003140472,0.0003140472,0,0.0003140472
110,UNKNOWN,C,1,0.2140736282,0.2140736282,0.2140736282,0,0.2140736282
111,CASH DEPOSIT,C,1,0.000559516,0.000559516,0.000559516,0,0.000559516
111,OTHER INCOME,C,1,3.82941198040498E-006,3.82941198040498E-006,3.82941198040498E-006,0,3.82941198040498E-006
111,REDEMPTION,C,1,0.525346458,0.525346458,0.525346458,0,0.525346458
112,SALARY,C,2,0.9992619157,0.9985874891,0.9999363422,4.54851178943727E-007,0.9992619157
115,CASH DEPOSIT,C,1,0.0166827943,0.0166827943,0.0166827943,0,0.0166827943
115,REDEMPTION,C,1,0.3063396811,0.3063396811,0.3063396811,0,0.3063396811
118,SA INTEREST,C,1,0.0001827007,0.0001827007,0.0001827007,0,0.0001827007
118,UNKNOWN,C,1,0.0137465466,0.0137465466,0.0137465466,0,0.0137465466
120,REVERSAL,C,1,0.008964519,0.008964519,0.008964519,0,0.008964519
120,SALARY,C,1,0.9727992415,0.9727992415,0.9727992415,0,0.9727992415
126,SA INTEREST,C,1,0.0007957104,0.0007957104,0.0007957104,0,0.0007957104
126,UNKNOWN,C,1,0.205832094,0.205832094,0.205832094,0,0.205832094
128,REVERSAL,C,1,0.0357434079,0.0357434079,0.0357434079,0,0.0357434079
128,SALARY,C,1,1,1,1,0,1
140,SALARY,C,1,0.8545063734,0.8545063734,0.8545063734,0,0.8545063734
146,BOUNCE,C,1,0.0194762181,0.0194762181,0.0194762181,0,0.0194762181
146,SA INTEREST,C,1,0.0007233875,0.0007233875,0.0007233875,0,0.0007233875
146,UNKNOWN,C,1,0.6049585938,0.6049585938,0.6049585938,0,0.6049585938
152,SALARY,C,1,0.7079329491,0.7079329491,0.7079329491,0,0.7079329491
160,SALARY,C,1,0.0006053923,0.0006053923,0.0006053923,0,0.0006053923
164,REVERSAL,C,1,1.7184629541589E-006,1.7184629541589E-006,1.7184629541589E-006,0,1.7184629541589E-006
164,SALARY,C,1,0.5455534458,0.5455534458,0.5455534458,0,0.5455534458
167,OTHER INCOME,C,1,0.7738054395,0.7738054395,0.7738054395,0,0.7738054395
167,REDEMPTION,C,1,0.1594342887,0.1594342887,0.1594342887,0,0.1594342887
171,CASH DEPOSIT,C,1,0.005009138,0.005009138,0.005009138,0,0.005009138
171,OTHER INCOME,C,1,0.8537767529,0.8537767529,0.8537767529,0,0.8537767529
171,REDEMPTION,C,1,0.0093936371,0.0093936371,0.0093936371,0,0.0093936371
208,REVERSAL,C,1,0.0023587428,0.0023587428,0.0023587428,0,0.0023587428
230,FOREX,C,1,0.0003892324,0.0003892324,0.0003892324,0,0.0003892324
230,SA INTEREST,C,1,0.0001328669,0.0001328669,0.0001328669,0,0.0001328669
